subject,session,modality,direction,rsn_idx,rsn_name,scale_1,scale_2,scale_3,scale_4,scale_5,scale_6
5700,REST2,ASL,RL,1,occipital_pole,0.9185869441345053,0.9886113934537812,1.488077055429833,1.067840630001356,0.8708283577973976,0.8023464725249373
5700,REST2,ASL,RL,2,lateral_visual,0.7894782894983774,0.9946225751440622,1.2039728043259361,1.3437347467010947,1.2237754316221157,1.3217558399823195
5700,REST2,ASL,RL,3,default_mode,0.7672551527136672,1.2237754316221157,1.0647107369924282,1.0986122886681098,1.2878542883066382,1.3862943611198906
5700,REST2,ASL,RL,4,cerebellum,1.1333552371119826,1.0986122886681098,1.1837700970084166,0.8979415932059586,1.252762968495368,0.7672551527136672
5700,REST2,ASL,RL,5,sensorimotor,1.012998535945118,1.2383742310432684,1.4087672169719492,1.6863989535702288,1.55814461804655,0.9808292530117262
5700,REST2,ASL,RL,6,auditory,0.9855351440491389,1.540445040947149,1.410986973710262,0.9614111671546247,1.3437347467010947,1.2237754316221157
5700,REST2,ASL,RL,7,executive_ctrl,1.2064088591238171,1.5910887737659039,1.5841201044498106,1.1786549963416462,,0.6539264674066639
5700,REST2,ASL,RL,8,right_frontoparietal,1.136764054632486,1.1096621248546947,1.6817585740137264,0.6539264674066639,0.8873031950009028,0.5436154465889815
5700,REST2,ASL,RL,9,left_frontoparietal,0.9555114450274363,1.2809338454620642,1.2809338454620642,1.0647107369924282,1.55814461804655,1.0498221244986778
5743,REST1,ASL,LR,0,medial_visual,1.0195437651924166,1.0622446444972349,1.4733057381095205,1.3581234841531944,1.0986122886681098,0.9985288301111273
5743,REST1,ASL,LR,1,occipital_pole,1.0930412436186543,1.123003741792269,1.0159205728229963,1.55814461804655,0.6286086594223742,0.40546510810816444
5743,REST1,ASL,LR,2,lateral_visual,1.201644514566345,1.349926716949016,0.9808292530117262,1.791759469228055,1.252762968495368,1.6094379124341003
5743,REST1,ASL,LR,3,default_mode,1.0795640936974151,1.2181574393178924,1.006804739414987,0.8909729238898653,1.1394342831883648,0.3053816495511819
5743,REST1,ASL,LR,4,cerebellum,1.002764329877982,0.9098182173685375,0.5947071077466928,0.4307829160924542,0.3697470255060851,0.2744368457017603
5743,REST1,ASL,LR,5,sensorimotor,0.9919281460797751,0.8634925463071842,0.7731898882334817,1.3062516534463542,0.8574502318512216,0.6190392084062235
5743,REST1,ASL,LR,6,auditory,0.9597758438138939,1.0216512475319814,1.0379876668516748,0.7282385003712154,1.0116009116784799,0.9808292530117262
5743,REST1,ASL,LR,7,executive_ctrl,0.7548407495652852,0.921156921525328,0.9082585601768909,1.0216512475319814,1.6094379124341003,
5743,REST1,ASL,LR,8,right_frontoparietal,0.8219800524029137,0.7932306391169278,0.7907856501238614,0.9520088144762343,0.8938178760220964,1.3862943611198906
5743,REST1,ASL,LR,9,left_frontoparietal,0.9844989819006886,0.9740495660263475,0.7949298748698876,1.1786549963416462,0.9808292530117262,1.3350010667323402
5743,REST1,ASL,RL,0,medial_visual,1.2267874820921074,1.2809338454620642,0.9279867716373464,0.7419373447293773,0.7248958788745256,0.6190392084062235
5743,REST1,ASL,RL,1,occipital_pole,1.1502842992124307,1.5163474893680884,0.9019019944220554,1.0379876668516748,0.8534898306351247,0.5172565140962812
5743,REST1,ASL,RL,2,lateral_visual,1.0222393098835358,0.7960045659996532,0.9108706644048158,1.1411719030869056,1.1394342831883648,0.9555114450274363
5743,REST1,ASL,RL,3,default_mode,1.0185695809945732,0.91056005716517,0.7827593392496325,1.1370785694959058,1.5314763709643884,1.540445040947149
5743,REST1,ASL,RL,4,cerebellum,1.0672617587840338,0.8994836135577737,0.8472978603872037,0.9509762898620451,0.9650808960435872,0.5520685823000397
5743,REST1,ASL,RL,5,sensorimotor,0.9136205033182762,1.0275163669843794,0.9707789171582248,0.7472144018302211,0.6931471805599453,0.5639354490799391
5743,REST1,ASL,RL,6,auditory,0.7490276389544019,1.3397743454849977,1.1370785694959058,0.8407831793660099,0.6931471805599453,0.5596157879354228
5743,REST1,ASL,RL,7,executive_ctrl,0.7934951543942272,1.1130010261202092,1.5339303599259553,0.916290731874155,1.0608719606852628,0.9007865453381898
5743,REST1,ASL,RL,8,right_frontoparietal,0.9544424978385313,1.0691984034618165,1.0986122886681098,1.213022639845854,1.128465251817791,1.9459101490553135
5743,REST1,ASL,RL,9,left_frontoparietal,1.0116009116784799,1.0372433422918175,0.7069405026922811,1.2039728043259361,0.9295359586241757,1.0360919316867756
5743,REST2,ASL,LR,0,medial_visual,0.9661877030187782,0.871395411966264,0.9808292530117262,0.8109302162163288,1.3862943611198906,1.0647107369924282
5743,REST2,ASL,LR,1,occipital_pole,1.1139972075075892,0.7323678937132265,0.8780695190539572,0.7576857016975165,0.9057086225436182,0.916290731874155
5743,REST2,ASL,LR,2,lateral_visual,0.7308875085427924,0.8309308829229983,0.5144553918165694,0.916290731874155,0.9509762898620451,1.2163953243244932
5743,REST2,ASL,LR,3,default_mode,0.786143437233873,0.9395475940384223,0.8157495026522777,1.2992829841302609,1.3437347467010947,1.1786549963416462
5743,REST2,ASL,LR,4,cerebellum,1.4161473242695717,1.4469189829363254,1.4733057381095205,1.2878542883066382,1.845826690498331,1.2992829841302609
5743,REST2,ASL,LR,5,sensorimotor,0.8261050142355639,0.8517522107365838,0.8223589120399515,1.0296194171811581,1.5040773967762742,2.5649493574615367
5743,REST2,ASL,LR,6,auditory,1.001762462678192,0.9923900754128022,0.9231636111619171,1.0531499145913523,1.0608719606852628,0.7537718023763802
5743,REST2,ASL,LR,7,executive_ctrl,1.0986122886681098,1.2750687260096663,0.7922380832041762,1.1192315758708455,1.3217558399823195,2.1972245773362196
5743,REST2,ASL,LR,8,right_frontoparietal,1.0942166771950717,1.0275163669843794,0.9694005571881036,1.413693335308005,1.2909841813155656,1.128465251817791
5743,REST2,ASL,LR,9,left_frontoparietal,0.864418901167315,1.0147308046874075,0.9555114450274363,1.0647107369924282,1.0986122886681098,1.9924301646902063
5743,REST2,ASL,RL,0,medial_visual,1.1549652252192415,1.3143208614948014,1.11365016603265,0.946596081369484,0.6035350218702582,0.4784902431230543
5743,REST2,ASL,RL,1,occipital_pole,0.9963334395476915,0.9057086225436182,1.2237754316221157,1.0296194171811581,0.9858167945227653,0.7758388964050588
5743,REST2,ASL,RL,2,lateral_visual,1.0229004669324133,1.1303609869826898,1.0045833390198333,1.2321436812926323,0.7786693539981073,1.1939224684724346
5743,REST2,ASL,RL,3,default_mode,1.0921813983378192,1.37147927533475,1.1895840668738362,1.1786549963416462,1.0033021088637848,0.9694005571881036
5743,REST2,ASL,RL,4,cerebellum,0.8967461358011849,0.9879467207805903,0.861138911799075,1.1700712526502546,1.1895840668738362,1.3121863889661687
5743,REST2,ASL,RL,5,sensorimotor,1.0296194171811581,0.9531047049968713,1.3156767939059373,0.9304753668661115,0.7765287894989963,0.8803587226480918
5743,REST2,ASL,RL,6,auditory,0.997516171796741,0.7753852787969174,1.0473189942805592,0.7537718023763802,1.0531499145913523,0.916290731874155
